date,Hires,schools_closed,pubs_closed,shops_closed,eating_places_closed,stay_at_home,household_mixing_indoors_banned,wfh,rule_of_6_indoors,curfew,eat_out_to_help_out,day,month,year
2021-04-10,23659,0,1,1,1,0,1,1,0,0,0,Sat,Apr,2021
2021-04-11,31377,0,1,1,1,0,1,1,0,0,0,Sun,Apr,2021
2021-04-12,28610,0,0,0,0,0,1,1,0,0,0,Mon,Apr,2021
2021-04-13,29345,0,0,0,0,0,1,1,0,0,0,Tue,Apr,2021
2021-04-14,30841,0,0,0,0,0,1,1,0,0,0,Wed,Apr,2021
2021-04-15,26089,0,0,0,0,0,1,1,0,0,0,Thu,Apr,2021
2021-04-16,33869,0,0,0,0,0,1,1,0,0,0,Fri,Apr,2021
2021-04-17,43018,0,0,0,0,0,1,1,0,0,0,Sat,Apr,2021
2021-04-18,36387,0,0,0,0,0,1,1,0,0,0,Sun,Apr,2021
2021-04-19,30142,0,0,0,0,0,1,1,0,0,0,Mon,Apr,2021
2021-04-20,35624,0,0,0,0,0,1,1,0,0,0,Tue,Apr,2021
2021-04-21,30110,0,0,0,0,0,1,1,0,0,0,Wed,Apr,2021
2021-04-22,32092,0,0,0,0,0,1,1,0,0,0,Thu,Apr,2021
2021-04-23,34647,0,0,0,0,0,1,1,0,0,0,Fri,Apr,2021
2021-04-24,45312,0,0,0,0,0,1,1,0,0,0,Sat,Apr,2021
2021-04-25,29687,0,0,0,0,0,1,1,0,0,0,Sun,Apr,2021
2021-04-26,26182,0,0,0,0,0,1,1,0,0,0,Mon,Apr,2021
2021-04-27,30584,0,0,0,0,0,1,1,0,0,0,Tue,Apr,2021
2021-04-28,21849,0,0,0,0,0,1,1,0,0,0,Wed,Apr,2021
2021-04-29,27619,0,0,0,0,0,1,1,0,0,0,Thu,Apr,2021
2021-04-30,28856,0,0,0,0,0,1,1,0,0,0,Fri,Apr,2021
2021-05-01,34635,0,0,0,0,0,1,1,0,0,0,Sat,May,2021
2021-05-02,30609,0,0,0,0,0,1,1,0,0,0,Sun,May,2021
2021-05-03,21099,0,0,0,0,0,1,1,0,0,0,Mon,May,2021
2021-05-04,22319,0,0,0,0,0,1,1,0,0,0,Tue,May,2021
2021-05-05,22808,0,0,0,0,0,1,1,0,0,0,Wed,May,2021
2021-05-06,27220,0,0,0,0,0,1,1,0,0,0,Thu,May,2021
2021-05-07,31261,0,0,0,0,0,1,1,0,0,0,Fri,May,2021
2021-05-08,22411,0,0,0,0,0,1,1,0,0,0,Sat,May,2021
2021-05-09,34410,0,0,0,0,0,1,1,0,0,0,Sun,May,2021
2021-05-10,26176,0,0,0,0,0,1,1,0,0,0,Mon,May,2021
2021-05-11,30613,0,0,0,0,0,1,1,0,0,0,Tue,May,2021
2021-05-12,31718,0,0,0,0,0,1,1,0,0,0,Wed,May,2021
2021-05-13,24704,0,0,0,0,0,1,1,0,0,0,Thu,May,2021
2021-05-14,31634,0,0,0,0,0,1,1,0,0,0,Fri,May,2021
2021-05-15,28821,0,0,0,0,0,1,1,0,0,0,Sat,May,2021
2021-05-16,17723,0,0,0,0,0,1,1,0,0,0,Sun,May,2021
2021-05-17,21027,0,0,0,0,0,0,1,1,0,0,Mon,May,2021
2021-05-18,27777,0,0,0,0,0,0,1,1,0,0,Tue,May,2021
2021-05-19,29522,0,0,0,0,0,0,1,1,0,0,Wed,May,2021
2021-05-20,27207,0,0,0,0,0,0,1,1,0,0,Thu,May,2021
2021-05-21,21452,0,0,0,0,0,0,1,1,0,0,Fri,May,2021
2021-05-22,30021,0,0,0,0,0,0,1,1,0,0,Sat,May,2021
2021-05-23,22129,0,0,0,0,0,0,1,1,0,0,Sun,May,2021
2021-05-24,21323,0,0,0,0,0,0,1,1,0,0,Mon,May,2021
2021-05-25,29226,0,0,0,0,0,0,1,1,0,0,Tue,May,2021
2021-05-26,32478,0,0,0,0,0,0,1,1,0,0,Wed,May,2021
2021-05-27,37833,0,0,0,0,0,0,1,1,0,0,Thu,May,2021
2021-05-28,32927,0,0,0,0,0,0,1,1,0,0,Fri,May,2021
2021-05-29,49875,0,0,0,0,0,0,1,1,0,0,Sat,May,2021
2021-05-30,47848,0,0,0,0,0,0,1,1,0,0,Sun,May,2021
2021-05-31,53182,0,0,0,0,0,0,1,1,0,0,Mon,May,2021
2021-06-01,46124,0,0,0,0,0,0,1,1,0,0,Tue,Jun,2021
2021-06-02,46231,0,0,0,0,0,0,1,1,0,0,Wed,Jun,2021
2021-06-03,47183,0,0,0,0,0,0,1,1,0,0,Thu,Jun,2021
2021-06-04,22748,0,0,0,0,0,0,1,1,0,0,Fri,Jun,2021
2021-06-05,56922,0,0,0,0,0,0,1,1,0,0,Sat,Jun,2021
2021-06-06,41583,0,0,0,0,0,0,1,1,0,0,Sun,Jun,2021
2021-06-07,39537,0,0,0,0,0,0,1,1,0,0,Mon,Jun,2021
2021-06-08,44797,0,0,0,0,0,0,1,1,0,0,Tue,Jun,2021
2021-06-09,46634,0,0,0,0,0,0,1,1,0,0,Wed,Jun,2021
2021-06-10,44446,0,0,0,0,0,0,1,1,0,0,Thu,Jun,2021
2021-06-11,44189,0,0,0,0,0,0,1,1,0,0,Fri,Jun,2021
2021-06-12,56320,0,0,0,0,0,0,1,1,0,0,Sat,Jun,2021
2021-06-13,48667,0,0,0,0,0,0,1,1,0,0,Sun,Jun,2021
2021-06-14,41079,0,0,0,0,0,0,1,1,0,0,Mon,Jun,2021
2021-06-15,44263,0,0,0,0,0,0,1,1,0,0,Tue,Jun,2021
2021-06-16,44053,0,0,0,0,0,0,1,1,0,0,Wed,Jun,2021
2021-06-17,30035,0,0,0,0,0,0,1,1,0,0,Thu,Jun,2021
2021-06-18,19026,0,0,0,0,0,0,1,1,0,0,Fri,Jun,2021
2021-06-19,35712,0,0,0,0,0,0,1,1,0,0,Sat,Jun,2021
2021-06-20,28882,0,0,0,0,0,0,1,1,0,0,Sun,Jun,2021
2021-06-21,20316,0,0,0,0,0,0,1,1,0,0,Mon,Jun,2021
2021-06-22,35381,0,0,0,0,0,0,1,1,0,0,Tue,Jun,2021
2021-06-23,42302,0,0,0,0,0,0,1,1,0,0,Wed,Jun,2021
2021-06-24,40671,0,0,0,0,0,0,1,1,0,0,Thu,Jun,2021
2021-06-25,39273,0,0,0,0,0,0,1,1,0,0,Fri,Jun,2021
2021-06-26,50000,0,0,0,0,0,0,1,1,0,0,Sat,Jun,2021
2021-06-27,29887,0,0,0,0,0,0,1,1,0,0,Sun,Jun,2021
2021-06-28,28741,0,0,0,0,0,0,1,1,0,0,Mon,Jun,2021
2021-06-29,31728,0,0,0,0,0,0,1,1,0,0,Tue,Jun,2021
2021-06-30,36904,0,0,0,0,0,0,1,1,0,0,Wed,Jun,2021
2021-07-01,41632,0,0,0,0,0,0,1,1,0,0,Thu,Jul,2021
2021-07-02,42401,0,0,0,0,0,0,1,1,0,0,Fri,Jul,2021
2021-07-03,39893,0,0,0,0,0,0,1,1,0,0,Sat,Jul,2021
2021-07-04,32729,0,0,0,0,0,0,1,1,0,0,Sun,Jul,2021
2021-07-05,30628,0,0,0,0,0,0,1,1,0,0,Mon,Jul,2021
2021-07-06,24203,0,0,0,0,0,0,1,1,0,0,Tue,Jul,2021
2021-07-07,38170,0,0,0,0,0,0,1,1,0,0,Wed,Jul,2021
2021-07-08,38057,0,0,0,0,0,0,1,1,0,0,Thu,Jul,2021
2021-07-09,39294,0,0,0,0,0,0,1,1,0,0,Fri,Jul,2021
2021-07-10,40202,0,0,0,0,0,0,1,1,0,0,Sat,Jul,2021
2021-07-11,41740,0,0,0,0,0,0,1,1,0,0,Sun,Jul,2021
2021-07-12,26224,0,0,0,0,0,0,1,1,0,0,Mon,Jul,2021
2021-07-13,38763,0,0,0,0,0,0,1,1,0,0,Tue,Jul,2021
2021-07-14,41459,0,0,0,0,0,0,1,1,0,0,Wed,Jul,2021
2021-07-15,38939,0,0,0,0,0,0,1,1,0,0,Thu,Jul,2021
2021-07-16,43016,0,0,0,0,0,0,1,1,0,0,Fri,Jul,2021
2021-07-17,52103,0,0,0,0,0,0,1,1,0,0,Sat,Jul,2021
2021-07-18,46595,0,0,0,0,0,0,1,1,0,0,Sun,Jul,2021
2021-07-19,38163,0,0,0,0,0,0,0,0,0,0,Mon,Jul,2021
2021-07-20,39611,0,0,0,0,0,0,0,0,0,0,Tue,Jul,2021
2021-07-21,44467,0,0,0,0,0,0,0,0,0,0,Wed,Jul,2021
2021-07-22,46462,0,0,0,0,0,0,0,0,0,0,Thu,Jul,2021
2021-07-23,43714,0,0,0,0,0,0,0,0,0,0,Fri,Jul,2021
2021-07-24,36877,0,0,0,0,0,0,0,0,0,0,Sat,Jul,2021
2021-07-25,18952,0,0,0,0,0,0,0,0,0,0,Sun,Jul,2021
2021-07-26,35758,0,0,0,0,0,0,0,0,0,0,Mon,Jul,2021
2021-07-27,36779,0,0,0,0,0,0,0,0,0,0,Tue,Jul,2021
2021-07-28,26491,0,0,0,0,0,0,0,0,0,0,Wed,Jul,2021
2021-07-29,41820,0,0,0,0,0,0,0,0,0,0,Thu,Jul,2021
2021-07-30,27732,0,0,0,0,0,0,0,0,0,0,Fri,Jul,2021
2021-07-31,35292,0,0,0,0,0,0,0,0,0,0,Sat,Jul,2021
2021-08-01,34376,0,0,0,0,0,0,0,0,0,0,Sun,Aug,2021
2021-08-02,34285,0,0,0,0,0,0,0,0,0,0,Mon,Aug,2021
2021-08-03,38503,0,0,0,0,0,0,0,0,0,0,Tue,Aug,2021
2021-08-04,44108,0,0,0,0,0,0,0,0,0,0,Wed,Aug,2021
2021-08-05,32213,0,0,0,0,0,0,0,0,0,0,Thu,Aug,2021
2021-08-06,29535,0,0,0,0,0,0,0,0,0,0,Fri,Aug,2021
2021-08-07,24930,0,0,0,0,0,0,0,0,0,0,Sat,Aug,2021
2021-08-08,25162,0,0,0,0,0,0,0,0,0,0,Sun,Aug,2021
2021-08-09,21634,0,0,0,0,0,0,0,0,0,0,Mon,Aug,2021
2021-08-10,40608,0,0,0,0,0,0,0,0,0,0,Tue,Aug,2021
2021-08-11,43110,0,0,0,0,0,0,0,0,0,0,Wed,Aug,2021
2021-08-12,39308,0,0,0,0,0,0,0,0,0,0,Thu,Aug,2021
2021-08-13,36992,0,0,0,0,0,0,0,0,0,0,Fri,Aug,2021
2021-08-14,45257,0,0,0,0,0,0,0,0,0,0,Sat,Aug,2021
2021-08-15,38207,0,0,0,0,0,0,0,0,0,0,Sun,Aug,2021
2021-08-16,33358,0,0,0,0,0,0,0,0,0,0,Mon,Aug,2021
2021-08-17,33521,0,0,0,0,0,0,0,0,0,0,Tue,Aug,2021
2021-08-18,38937,0,0,0,0,0,0,0,0,0,0,Wed,Aug,2021
2021-08-19,38045,0,0,0,0,0,0,0,0,0,0,Thu,Aug,2021
2021-08-20,37250,0,0,0,0,0,0,0,0,0,0,Fri,Aug,2021
2021-08-21,33274,0,0,0,0,0,0,0,0,0,0,Sat,Aug,2021
2021-08-22,33765,0,0,0,0,0,0,0,0,0,0,Sun,Aug,2021
2021-08-23,35664,0,0,0,0,0,0,0,0,0,0,Mon,Aug,2021
2021-08-24,39535,0,0,0,0,0,0,0,0,0,0,Tue,Aug,2021
2021-08-25,40758,0,0,0,0,0,0,0,0,0,0,Wed,Aug,2021
2021-08-26,37222,0,0,0,0,0,0,0,0,0,0,Thu,Aug,2021
2021-08-27,38114,0,0,0,0,0,0,0,0,0,0,Fri,Aug,2021
2021-08-28,39107,0,0,0,0,0,0,0,0,0,0,Sat,Aug,2021
2021-08-29,37065,0,0,0,0,0,0,0,0,0,0,Sun,Aug,2021
2021-08-30,32858,0,0,0,0,0,0,0,0,0,0,Mon,Aug,2021
2021-08-31,34433,0,0,0,0,0,0,0,0,0,0,Tue,Aug,2021
2021-09-01,37354,0,0,0,0,0,0,0,0,0,0,Wed,Sep,2021
2021-09-02,38823,0,0,0,0,0,0,0,0,0,0,Thu,Sep,2021
2021-09-03,39325,0,0,0,0,0,0,0,0,0,0,Fri,Sep,2021
2021-09-04,41087,0,0,0,0,0,0,0,0,0,0,Sat,Sep,2021
2021-09-05,45034,0,0,0,0,0,0,0,0,0,0,Sun,Sep,2021
2021-09-06,41408,0,0,0,0,0,0,0,0,0,0,Mon,Sep,2021
2021-09-07,46829,0,0,0,0,0,0,0,0,0,0,Tue,Sep,2021
2021-09-08,45732,0,0,0,0,0,0,0,0,0,0,Wed,Sep,2021
2021-09-09,40853,0,0,0,0,0,0,0,0,0,0,Thu,Sep,2021
2021-09-10,37388,0,0,0,0,0,0,0,0,0,0,Fri,Sep,2021
2021-09-11,45797,0,0,0,0,0,0,0,0,0,0,Sat,Sep,2021
2021-09-12,40890,0,0,0,0,0,0,0,0,0,0,Sun,Sep,2021
2021-09-13,38389,0,0,0,0,0,0,0,0,0,0,Mon,Sep,2021
2021-09-14,22871,0,0,0,0,0,0,0,0,0,0,Tue,Sep,2021
2021-09-15,41485,0,0,0,0,0,0,0,0,0,0,Wed,Sep,2021
2021-09-16,43332,0,0,0,0,0,0,0,0,0,0,Thu,Sep,2021
2021-09-17,41465,0,0,0,0,0,0,0,0,0,0,Fri,Sep,2021
2021-09-18,51300,0,0,0,0,0,0,0,0,0,0,Sat,Sep,2021
2021-09-19,30864,0,0,0,0,0,0,0,0,0,0,Sun,Sep,2021
2021-09-20,37699,0,0,0,0,0,0,0,0,0,0,Mon,Sep,2021
2021-09-21,44749,0,0,0,0,0,0,0,0,0,0,Tue,Sep,2021
2021-09-22,46175,0,0,0,0,0,0,0,0,0,0,Wed,Sep,2021
2021-09-23,42853,0,0,0,0,0,0,0,0,0,0,Thu,Sep,2021
2021-09-24,46203,0,0,0,0,0,0,0,0,0,0,Fri,Sep,2021
2021-09-25,48507,0,0,0,0,0,0,0,0,0,0,Sat,Sep,2021
2021-09-26,45163,0,0,0,0,0,0,0,0,0,0,Sun,Sep,2021
2021-09-27,32180,0,0,0,0,0,0,0,0,0,0,Mon,Sep,2021
2021-09-28,32558,0,0,0,0,0,0,0,0,0,0,Tue,Sep,2021
2021-09-29,39910,0,0,0,0,0,0,0,0,0,0,Wed,Sep,2021
2021-09-30,34095,0,0,0,0,0,0,0,0,0,0,Thu,Sep,2021
2021-10-01,34223,0,0,0,0,0,0,0,0,0,0,Fri,Oct,2021
2021-10-02,17712,0,0,0,0,0,0,0,0,0,0,Sat,Oct,2021
2021-10-03,33745,0,0,0,0,0,0,0,0,0,0,Sun,Oct,2021
2021-10-04,30988,0,0,0,0,0,0,0,0,0,0,Mon,Oct,2021
2021-10-05,34936,0,0,0,0,0,0,0,0,0,0,Tue,Oct,2021
2021-10-06,40846,0,0,0,0,0,0,0,0,0,0,Wed,Oct,2021
2021-10-07,38372,0,0,0,0,0,0,0,0,0,0,Thu,Oct,2021
2021-10-08,37527,0,0,0,0,0,0,0,0,0,0,Fri,Oct,2021
2021-10-09,47877,0,0,0,0,0,0,0,0,0,0,Sat,Oct,2021
2021-10-10,36634,0,0,0,0,0,0,0,0,0,0,Sun,Oct,2021
2021-10-11,36683,0,0,0,0,0,0,0,0,0,0,Mon,Oct,2021
2021-10-12,38469,0,0,0,0,0,0,0,0,0,0,Tue,Oct,2021
2021-10-13,40259,0,0,0,0,0,0,0,0,0,0,Wed,Oct,2021
2021-10-14,40669,0,0,0,0,0,0,0,0,0,0,Thu,Oct,2021
2021-10-15,38265,0,0,0,0,0,0,0,0,0,0,Fri,Oct,2021
2021-10-16,35598,0,0,0,0,0,0,0,0,0,0,Sat,Oct,2021
2021-10-17,34702,0,0,0,0,0,0,0,0,0,0,Sun,Oct,2021
2021-10-18,30787,0,0,0,0,0,0,0,0,0,0,Mon,Oct,2021
2021-10-19,35833,0,0,0,0,0,0,0,0,0,0,Tue,Oct,2021
2021-10-20,34344,0,0,0,0,0,0,0,0,0,0,Wed,Oct,2021
2021-10-21,35898,0,0,0,0,0,0,0,0,0,0,Thu,Oct,2021
2021-10-22,35381,0,0,0,0,0,0,0,0,0,0,Fri,Oct,2021
2021-10-23,38578,0,0,0,0,0,0,0,0,0,0,Sat,Oct,2021
2021-10-24,35165,0,0,0,0,0,0,0,0,0,0,Sun,Oct,2021
2021-10-25,34018,0,0,0,0,0,0,0,0,0,0,Mon,Oct,2021
2021-10-26,38446,0,0,0,0,0,0,0,0,0,0,Tue,Oct,2021
2021-10-27,39679,0,0,0,0,0,0,0,0,0,0,Wed,Oct,2021
2021-10-28,40598,0,0,0,0,0,0,0,0,0,0,Thu,Oct,2021
2021-10-29,30864,0,0,0,0,0,0,0,0,0,0,Fri,Oct,2021
2021-10-30,36270,0,0,0,0,0,0,0,0,0,0,Sat,Oct,2021
2021-10-31,27205,0,0,0,0,0,0,0,0,0,0,Sun,Oct,2021
2021-11-01,32891,0,0,0,0,0,0,0,0,0,0,Mon,Nov,2021
2021-11-02,34906,0,0,0,0,0,0,0,0,0,0,Tue,Nov,2021
2021-11-03,34050,0,0,0,0,0,0,0,0,0,0,Wed,Nov,2021
2021-11-04,33410,0,0,0,0,0,0,0,0,0,0,Thu,Nov,2021
2021-11-05,33000,0,0,0,0,0,0,0,0,0,0,Fri,Nov,2021
2021-11-06,33536,0,0,0,0,0,0,0,0,0,0,Sat,Nov,2021
2021-11-07,29935,0,0,0,0,0,0,0,0,0,0,Sun,Nov,2021
2021-11-08,30945,0,0,0,0,0,0,0,0,0,0,Mon,Nov,2021
2021-11-09,35175,0,0,0,0,0,0,0,0,0,0,Tue,Nov,2021
2021-11-10,29812,0,0,0,0,0,0,0,0,0,0,Wed,Nov,2021
2021-11-11,35799,0,0,0,0,0,0,0,0,0,0,Thu,Nov,2021
2021-11-12,29713,0,0,0,0,0,0,0,0,0,0,Fri,Nov,2021
2021-11-13,35243,0,0,0,0,0,0,0,0,0,0,Sat,Nov,2021
2021-11-14,28777,0,0,0,0,0,0,0,0,0,0,Sun,Nov,2021
2021-11-15,31397,0,0,0,0,0,0,0,0,0,0,Mon,Nov,2021
2021-11-16,34011,0,0,0,0,0,0,0,0,0,0,Tue,Nov,2021
2021-11-17,35489,0,0,0,0,0,0,0,0,0,0,Wed,Nov,2021
2021-11-18,36279,0,0,0,0,0,0,0,0,0,0,Thu,Nov,2021
2021-11-19,34745,0,0,0,0,0,0,0,0,0,0,Fri,Nov,2021
2021-11-20,34225,0,0,0,0,0,0,0,0,0,0,Sat,Nov,2021
2021-11-21,26609,0,0,0,0,0,0,0,0,0,0,Sun,Nov,2021
2021-11-22,29800,0,0,0,0,0,0,0,0,0,0,Mon,Nov,2021
2021-11-23,33569,0,0,0,0,0,0,0,0,0,0,Tue,Nov,2021
2021-11-24,32899,0,0,0,0,0,0,0,0,0,0,Wed,Nov,2021
2021-11-25,32745,0,0,0,0,0,0,0,0,0,0,Thu,Nov,2021
2021-11-26,31557,0,0,0,0,0,0,0,0,0,0,Fri,Nov,2021
2021-11-27,17221,0,0,0,0,0,0,0,0,0,0,Sat,Nov,2021
2021-11-28,20482,0,0,0,0,0,0,0,0,0,0,Sun,Nov,2021
2021-11-29,25340,0,0,0,0,0,0,0,0,0,0,Mon,Nov,2021
2021-11-30,31487,0,0,0,0,0,0,0,0,0,0,Tue,Nov,2021
2021-12-01,28836,0,0,0,0,0,0,0,0,0,0,Wed,Dec,2021
2021-12-02,29801,0,0,0,0,0,0,0,0,0,0,Thu,Dec,2021
2021-12-03,28765,0,0,0,0,0,0,0,0,0,0,Fri,Dec,2021
2021-12-04,27591,0,0,0,0,0,0,0,0,0,0,Sat,Dec,2021
2021-12-05,16162,0,0,0,0,0,0,0,0,0,0,Sun,Dec,2021
2021-12-06,23307,0,0,0,0,0,0,0,0,0,0,Mon,Dec,2021
2021-12-07,23088,0,0,0,0,0,0,0,0,0,0,Tue,Dec,2021
2021-12-08,29512,0,0,0,0,0,0,0,0,0,0,Wed,Dec,2021
2021-12-09,28773,0,0,0,0,0,0,0,0,0,0,Thu,Dec,2021
2021-12-10,28211,0,0,0,0,0,0,0,0,0,0,Fri,Dec,2021
2021-12-11,21616,0,0,0,0,0,0,0,0,0,0,Sat,Dec,2021
2021-12-12,22333,0,0,0,0,0,0,0,0,0,0,Sun,Dec,2021
2021-12-13,25050,0,0,0,0,0,0,0,0,0,0,Mon,Dec,2021
2021-12-13,25050,0,0,0,0,0,0,1,0,0,0,Mon,Dec,2021
2021-12-14,27602,0,0,0,0,0,0,1,0,0,0,Tue,Dec,2021
2021-12-15,27925,0,0,0,0,0,0,1,0,0,0,Wed,Dec,2021
2021-12-16,26696,0,0,0,0,0,0,1,0,0,0,Thu,Dec,2021
2021-12-17,24646,0,0,0,0,0,0,1,0,0,0,Fri,Dec,2021
2021-12-18,25580,0,0,0,0,0,0,1,0,0,0,Sat,Dec,2021
2021-12-19,17205,0,0,0,0,0,0,1,0,0,0,Sun,Dec,2021
2021-12-20,19404,0,0,0,0,0,0,1,0,0,0,Mon,Dec,2021
2021-12-21,18680,0,0,0,0,0,0,1,0,0,0,Tue,Dec,2021
2021-12-22,17034,0,0,0,0,0,0,1,0,0,0,Wed,Dec,2021
2021-12-23,16372,0,0,0,0,0,0,1,0,0,0,Thu,Dec,2021
2021-12-24,10173,0,0,0,0,0,0,1,0,0,0,Fri,Dec,2021
2021-12-25,15060,0,0,0,0,0,0,1,0,0,0,Sat,Dec,2021
2021-12-26,8239,0,0,0,0,0,0,1,0,0,0,Sun,Dec,2021
2021-12-27,9164,0,0,0,0,0,0,1,0,0,0,Mon,Dec,2021
2021-12-28,13856,0,0,0,0,0,0,1,0,0,0,Tue,Dec,2021
2021-12-29,15437,0,0,0,0,0,0,1,0,0,0,Wed,Dec,2021
2021-12-30,19340,0,0,0,0,0,0,1,0,0,0,Thu,Dec,2021
2021-12-31,21744,0,0,0,0,0,0,1,0,0,0,Fri,Dec,2021
2022-01-01,22811,0,0,0,0,0,0,1,0,0,0,Sat,Jan,2022
2022-01-02,16698,0,0,0,0,0,0,1,0,0,0,Sun,Jan,2022
2022-01-03,19055,0,0,0,0,0,0,1,0,0,0,Mon,Jan,2022
2022-01-04,15300,0,0,0,0,0,0,1,0,0,0,Tue,Jan,2022
2022-01-05,20432,0,0,0,0,0,0,1,0,0,0,Wed,Jan,2022
2022-01-06,17946,0,0,0,0,0,0,1,0,0,0,Thu,Jan,2022
2022-01-07,19742,0,0,0,0,0,0,1,0,0,0,Fri,Jan,2022
2022-01-08,12182,0,0,0,0,0,0,1,0,0,0,Sat,Jan,2022
2022-01-09,21845,0,0,0,0,0,0,1,0,0,0,Sun,Jan,2022
2022-01-10,22074,0,0,0,0,0,0,1,0,0,0,Mon,Jan,2022
2022-01-11,21343,0,0,0,0,0,0,1,0,0,0,Tue,Jan,2022
2022-01-12,26147,0,0,0,0,0,0,1,0,0,0,Wed,Jan,2022
2022-01-13,26386,0,0,0,0,0,0,1,0,0,0,Thu,Jan,2022
2022-01-14,26073,0,0,0,0,0,0,1,0,0,0,Fri,Jan,2022
2022-01-15,26347,0,0,0,0,0,0,1,0,0,0,Sat,Jan,2022
2022-01-16,24162,0,0,0,0,0,0,1,0,0,0,Sun,Jan,2022
2022-01-17,25676,0,0,0,0,0,0,1,0,0,0,Mon,Jan,2022
2022-01-18,26971,0,0,0,0,0,0,1,0,0,0,Tue,Jan,2022
2022-01-19,27576,0,0,0,0,0,0,1,0,0,0,Wed,Jan,2022
2022-01-20,27210,0,0,0,0,0,0,1,0,0,0,Thu,Jan,2022
2022-01-21,25198,0,0,0,0,0,0,1,0,0,0,Fri,Jan,2022
2022-01-22,27996,0,0,0,0,0,0,1,0,0,0,Sat,Jan,2022
2022-01-23,23731,0,0,0,0,0,0,1,0,0,0,Sun,Jan,2022
2022-01-24,25096,0,0,0,0,0,0,1,0,0,0,Mon,Jan,2022
2022-01-25,27184,0,0,0,0,0,0,1,0,0,0,Tue,Jan,2022
2022-01-26,29065,0,0,0,0,0,0,1,0,0,0,Wed,Jan,2022
2022-01-27,29718,0,0,0,0,0,0,1,0,0,0,Thu,Jan,2022
2022-01-28,28182,0,0,0,0,0,0,1,0,0,0,Fri,Jan,2022
2022-01-29,32087,0,0,0,0,0,0,1,0,0,0,Sat,Jan,2022
2022-01-30,27463,0,0,0,0,0,0,1,0,0,0,Sun,Jan,2022
2022-01-31,26806,0,0,0,0,0,0,1,0,0,0,Mon,Jan,2022
2022-02-01,32363,0,0,0,0,0,0,1,0,0,0,Tue,Feb,2022
2022-02-02,32969,0,0,0,0,0,0,1,0,0,0,Wed,Feb,2022
2022-02-03,32512,0,0,0,0,0,0,1,0,0,0,Thu,Feb,2022
2022-02-04,24238,0,0,0,0,0,0,1,0,0,0,Fri,Feb,2022
2022-02-05,29154,0,0,0,0,0,0,1,0,0,0,Sat,Feb,2022
2022-02-06,20944,0,0,0,0,0,0,1,0,0,0,Sun,Feb,2022
2022-02-07,28232,0,0,0,0,0,0,1,0,0,0,Mon,Feb,2022
2022-02-08,32312,0,0,0,0,0,0,1,0,0,0,Tue,Feb,2022
2022-02-09,32442,0,0,0,0,0,0,1,0,0,0,Wed,Feb,2022
2022-02-10,32572,0,0,0,0,0,0,1,0,0,0,Thu,Feb,2022
2022-02-11,29656,0,0,0,0,0,0,1,0,0,0,Fri,Feb,2022
2022-02-12,28800,0,0,0,0,0,0,1,0,0,0,Sat,Feb,2022
2022-02-13,13356,0,0,0,0,0,0,1,0,0,0,Sun,Feb,2022
2022-02-14,23905,0,0,0,0,0,0,1,0,0,0,Mon,Feb,2022
2022-02-15,22197,0,0,0,0,0,0,1,0,0,0,Tue,Feb,2022
2022-02-16,26022,0,0,0,0,0,0,1,0,0,0,Wed,Feb,2022
2022-02-17,29716,0,0,0,0,0,0,1,0,0,0,Thu,Feb,2022
2022-02-18,14463,0,0,0,0,0,0,1,0,0,0,Fri,Feb,2022
2022-02-19,16910,0,0,0,0,0,0,1,0,0,0,Sat,Feb,2022
2022-02-20,15463,0,0,0,0,0,0,1,0,0,0,Sun,Feb,2022
2022-02-21,22928,0,0,0,0,0,0,1,0,0,0,Mon,Feb,2022
2022-02-22,30015,0,0,0,0,0,0,1,0,0,0,Tue,Feb,2022
2022-02-23,32242,0,0,0,0,0,0,1,0,0,0,Wed,Feb,2022
2022-02-24,25250,0,0,0,0,0,0,1,0,0,0,Thu,Feb,2022
2022-02-25,31200,0,0,0,0,0,0,1,0,0,0,Fri,Feb,2022
2022-02-26,33903,0,0,0,0,0,0,1,0,0,0,Sat,Feb,2022
2022-02-27,29669,0,0,0,0,0,0,1,0,0,0,Sun,Feb,2022
2022-02-28,26465,0,0,0,0,0,0,1,0,0,0,Mon,Feb,2022
2022-03-01,37727,0,0,0,0,0,0,1,0,0,0,Tue,Mar,2022
2022-03-02,28298,0,0,0,0,0,0,1,0,0,0,Wed,Mar,2022
2022-03-03,56568,0,0,0,0,0,0,1,0,0,0,Thu,Mar,2022
2022-03-04,31037,0,0,0,0,0,0,1,0,0,0,Fri,Mar,2022
2022-03-05,24237,0,0,0,0,0,0,1,0,0,0,Sat,Mar,2022
2022-03-06,24643,0,0,0,0,0,0,1,0,0,0,Sun,Mar,2022
2022-03-07,28204,0,0,0,0,0,0,1,0,0,0,Mon,Mar,2022
2022-03-08,34238,0,0,0,0,0,0,1,0,0,0,Tue,Mar,2022
2022-03-09,34605,0,0,0,0,0,0,1,0,0,0,Wed,Mar,2022
2022-03-10,37116,0,0,0,0,0,0,1,0,0,0,Thu,Mar,2022
2022-03-11,25296,0,0,0,0,0,0,1,0,0,0,Fri,Mar,2022
2022-03-12,34755,0,0,0,0,0,0,1,0,0,0,Sat,Mar,2022
2022-03-13,22968,0,0,0,0,0,0,1,0,0,0,Sun,Mar,2022
2022-03-14,31111,0,0,0,0,0,0,1,0,0,0,Mon,Mar,2022
